genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
"['album rock', 'danish metal', 'danish rock', 'glam metal', 'hard rock', 'melodic hard rock', 'metal', 'power metal']",Pretty Maids,0.00131,0.529,323960,0.843,0.231,0.18,-11.934,0.0548,111.364,0.212,43,7,0,2
['freestyle'],Pretty Poison,0.00412,0.757,295227,0.727,0.0628,0.098,-11.816,0.0388,118.609,0.886,45,9,1,2
"['dance pop', 'hip hop', 'hip pop', 'miami hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Pretty Ricky,0.0606775,0.7288,262796.6,0.615,0,0.13305,-5.9508,0.08371,111.9251,0.4487,51.7,1,1,20
[],Priceless Da Roc,0.326,0.803,198963,0.577,0.000481,0.302,-7.823,0.0433,102.107,0.605,55,2,1,2
"['canadian metal', 'canadian rock', 'retro metal']",Priestess,0.00128,0.52,185800,0.886,0,0.0846,-2.387,0.0454,121.945,0.636,50,8,1,2
[],Prima J,0.131,0.737,184453,0.73,0,0.0735,-3.498,0.145,87.207,0.67,46,2,1,2
"['alternative rock', 'big beat', 'britpop', 'chamber psych', 'dance rock', 'new wave', 'rock', 'scottish indie']",Primal Scream,0.049859071,0.527285714,277445.5714,0.706714286,0.220206714,0.3212,-10.77771429,0.0436,112.3602857,0.629857143,36,6,1,14
"['background music', 'chill out', 'focus']",Prime,0.00346,0.739,494167,0.487,0.838,0.144,-8.776,0.041,139.993,0.342,0,1,0,2
"['alternative metal', 'industrial metal', 'nu metal', 'rap rock']",Primer 55,4.51E-05,0.649,182200,0.923,0.623,0.369,-4.537,0.0348,108.217,0.517,42,1,1,2
"['background music', 'chill out', 'focus']",Primer Dia,0.964,0.198,166901,0.125,0.92,0.112,-22.252,0.041,95.653,0.0388,61,0,1,2
['pop rock'],Primitive Radio Gods,0.136,0.725,336800,0.614,0.792,0.062,-7.015,0.0409,95.039,0.429,56,0,1,2
[],Primitivo Y Su Combo,0.935555556,0.469,175672.2222,0.504,0.284576556,0.206366667,-7.325555556,0.069166667,113.3232222,0.696888889,0,7,1,18
"['alternative metal', 'alternative rock', 'art rock', 'comic', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rock']",Primus,0.103315168,0.5684,259515.5,0.82636,0.280515008,0.17649,-8.4492,0.094282,125.17754,0.56704,39.94,6,1,100
"['bachata', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",Prince,0.197358562,0.697475694,302769.1181,0.548179167,0.064799777,0.223452083,-12.37059028,0.074064236,119.6227847,0.625064583,40.67708333,1,1,288
"['string band', 'vintage country folk', 'western swing']",Prince Albert Hunt's Texas Ramblers,0.975,0.473,175491,0.366,0.085,0.37,-10.968,0.035,131.434,0.8,6,2,1,2
"['dub', 'reggae', 'rock steady', 'ska', 'ska revival']",Prince Buster,0.32508,0.7758,171117,0.591,0.122984376,0.24352,-9.6776,0.14604,132.4556,0.868,31.6,10,1,10
['synth funk'],Prince Charles And The City Beat Band,0.0982,0.651,339480,0.947,4.85E-05,0.409,-7.052,0.0459,123.181,0.905,43,4,0,2
"['chicago drill', 'chicago rap', 'drill']",Prince Dre,0.0173,0.87,151000,0.563,0,0.119,-8.373,0.451,159.931,0.725,70,5,1,2
"['dub', 'dub poetry', 'experimental dub', 'old school dancehall', 'reggae', 'roots reggae']",Prince Far I,0.0202,0.787,263639,0.542,0.0303,0.163,-9.345,0.256,147.074,0.777,37,10,0,2
"['dub', 'old school dancehall', 'reggae', 'roots reggae']",Prince Jazzbo,0.527,0.675,205293,0.69,0.501,0.146,-9.019,0.345,74.053,0.79,33,11,0,2
[],Prince Mydas,0.029,0.778,226707,0.756,0.000277,0.0659,-7.323,0.0407,101.33,0.244,46,1,1,2
[],Prince Rakeem,0.0427,0.73,257728,0.729,0,0.173,-8.428,0.144,90.512,0.883,32,10,0,2
[],Prince Rick,0.117,0.729,273333,0.779,0,0.144,-5.408,0.0474,144.021,0.343,43,2,1,1
"['bachata', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",Prince Royce,0.247904167,0.7583125,223016,0.758145833,3.58E-05,0.112077083,-4.619729167,0.039883333,127.732375,0.8255625,60.70833333,9,1,48
"['dance pop', 'electropop', 'indie pop', 'nyc pop', 'pop', 'pop dance']",Princess,0.387,0.746,215093,0.916,2.21E-06,0.081,-8.153,0.0441,104.076,0.633,40,6,0,2
"['escape room', 'lgbtq+ hip hop', 'trap queen']",Princess Nokia,0.0641,0.893,132453,0.579,0.000121,0.215,-8.995,0.113,133.018,0.611,76,9,1,2
['grupera'],Priscila y Sus Balas De Plata,0.0218,0.766,201427,0.668,0,0.0938,-8.057,0.0537,154.902,0.906,42,9,0,2
['contemporary country'],Priscilla,0.0246,0.54,290233,0.978,0.341,0.199,-6.858,0.0565,154.467,0.858,46,1,0,2
"['acoustic pop', 'ectofolk']",Priscilla Ahn,0.75,0.512,211240,0.248,2.96E-05,0.114,-10.359,0.0275,109.692,0.158,54,2,1,2
['contemporary country'],Priscilla Block,0.3665,0.538,183613,0.656,0,0.1345,-4.5265,0.03255,150.067,0.5495,66,4,1,4
"['c-pop', 'cantopop', 'classic cantopop']",Priscilla Chan,0.489,0.571,249211.4286,0.439857143,1.01E-05,0.171157143,-11.58357143,0.033557143,116.4795714,0.341857143,41,4,0,14
[],Priscilla Gillette,0.9875,0.262,184166.5,0.0686,0.00030863,0.108,-18.5495,0.03955,80.3065,0.181,0.5,5,1,2
[],Priscilla Lopez,0.677,0.839,158147,0.464,0,0.151,-6.676,0.0979,105.95,0.733,42,1,1,2
['progressive alternative'],Prisma,0.707,0.659,209676,0.494,0,0.295,-7.768,0.0238,103.591,0.354,55,0,1,4
[],Pritha Mazumdar,0.349,0.792,422713,0.635,5.92E-06,0.324,-13.94,0.0863,122.004,0.648,52,7,0,1
[],Priti Coles,0.965,0.295,262440,0.12,0.821,0.223,-17.601,0.0472,152.712,0.177,49,0,1,1
[],Private Island,0.236,0.556,331904,0.574,0.000431,0.0989,-6.01,0.0313,122.054,0.227,49,4,1,2
['zurich indie'],Priya,0.993,0.705666667,198417.3333,0.172666667,0.468633333,0.179666667,-11.45333333,0.348666667,91.278,0.739,0,7,0,6
"['croatian pop', 'croatian rock', 'yugoslav rock']",Prljavo Kazaliste,0.1,0.633,219453,0.956,0,0.0395,-4.962,0.0669,129.698,0.569,40,2,1,2
['british orchestra'],Pro Arte Orchestra,0.981,0.491,124867,0.311,0.0364,0.263,-16.122,0.0485,110.3,0.688,12,3,1,2
['string quartet'],Pro Arte Quartet,0.951096,0.4432216,269697.128,0.1412776,0.201942312,0.1956664,-16.8542,0.0510408,112.103976,0.460368,0,0,1,250
"['alternative metal', 'groove metal', 'hardcore', 'old school thrash', 'rap rock']",Pro-Pain,0.000353,0.485,221707,0.956,0.0233,0.0699,-4.126,0.11,144.146,0.609,36,9,1,2
"['cali rap', 'gangster rap', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast trap']",Problem,0.166417778,0.674555556,212990.2222,0.622666667,4.76E-06,0.150177778,-6.442555556,0.166455556,103.2265556,0.523555556,53.66666667,6,0,9
"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'classic uk pop', 'folk rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']",Procol Harum,0.3909,0.3354,248006.7,0.6487,0.099508681,0.14823,-7.847,0.04593,131.4795,0.5121,34.7,0,1,20
"['big beat', 'breakbeat', 'hardcore techno', 'rave']",Prodigy,0.131271429,0.685857143,239152.2857,0.659142857,0.000121429,0.172871429,-7.799428571,0.367285714,127.8737143,0.597857143,43.42857143,11,0,7
[],Proditjie,0.0997,0.475,262178,0.87,0,0.2,-3.567,0.337,129.287,0.771,0,4,0,2
['rebetiko'],Prodromos Tsaousakis,0.983744186,0.556162791,195671.5349,0.369209302,0.277806544,0.180748837,-12.65123256,0.048539535,128.1097674,0.749976744,0,8,1,43
[],Prodyut Narayan,0.9915,0.35725,94013.25,0.10775,0.68425,0.182875,-18.2555,0.07775,67.5965,0.25875,0,5,1,8
[],Prof. Ramanand,0.934,0.332,185381,0.430666667,0.404896667,0.382066667,-11.076,0.11,97.18566667,0.425333333,0,1,1,6
"['blues', 'boogie-woogie', 'louisiana blues', 'memphis blues', 'new orleans blues', 'piano blues', 'traditional blues']",Professor Longhair,0.5694,0.5824,186218.8,0.5738,0.05473658,0.224,-9.7068,0.03896,139.9648,0.8686,34.4,0,1,10
"['new jack swing', 'r&b', 'urban contemporary']",Profyle,0.226,0.694,297893,0.617,0,0.247,-3.559,0.049,114.064,0.305,34,10,0,2
"['big room', 'edm', 'electro house', 'gaming edm', 'pop edm', 'progressive electro house']",Project 46,0.0613,0.413,258281,0.851,0.0167,0.107,-4.69,0.0605,127.875,0.171,47,3,0,2
[],Project Alpha,0.000134,0.655,215027,0.985,0.0959,0.0928,-8.78,0.0361,137.987,0.764,0,6,0,2
"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Project Pat,0.067981449,0.826735849,216431.0755,0.722566038,0.000699251,0.178416981,-6.46490566,0.182441509,135.1852453,0.595603774,44.09433962,7,1,53
"['electro swing', 'nu jazz']",Proleter,0.28,0.801,275751,0.546,0.929,0.141,-7.256,0.132,94,0.902,58,11,1,2
"['emo rap', 'pop rap']",Promoting Sounds,0.127,0.719,219429,0.651,0,0.0763,-5.878,0.0274,104.956,0.288,72,7,1,1
"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'old school thrash', 'rap rock']",Prong,0.0023466,0.610333333,262635.3333,0.785666667,0.134733333,0.122733333,-8.182,0.047266667,124.0193333,0.686,41.33333333,5,1,6
"['christian hip hop', 'christian trap']",Propaganda,0.079235,0.6195,302883.5,0.72125,0.6055,0.214075,-12.6445,0.035175,128.08525,0.58625,42.75,0,1,8
"['canadian indie', 'canadian punk', 'folk punk', 'melodic hardcore', 'orgcore', 'punk', 'ska punk', 'skate punk']",Propagandhi,0.006454667,0.481666667,160495.6667,0.828833333,0.0013525,0.186683333,-5.965666667,0.0664,120.103,0.660333333,39.5,2,1,12
"['big beat', 'breakbeat', 'electronica', 'funky breaks', 'trip hop']",Propellerheads,0.00261,0.717,242533,0.829,0.0147,0.106,-5.432,0.0367,144.04,0.729,50,10,0,1
"['dirty south rap', 'memphis hip hop']",Prophet Posse,0.0329,0.78,286373,0.915,0.00302,0.0645,-5.446,0.178,140.204,0.63,35,4,0,1
[],Prospect,0.3665,0.6525,253000,0.7145,0,0.2275,-5.211,0.215,89.997,0.3465,37,2,1,4
"['canadian metal', 'canadian post-hardcore', 'djent', 'melodic metalcore', 'progressive post-hardcore']",Protest The Hero,2.93E-05,0.362,265409,0.76,0.0031,0.328,-10.179,0.0787,112.738,0.321,43,10,0,2
"['dancehall', 'modern reggae']",Protoje,0.145646667,0.820333333,186910.6667,0.737666667,0,0.060666667,-3.775,0.055266667,123.9966667,0.705666667,55.66666667,11,0,3
[],Provas Chandra Dey,0.99,0.4385,182933.5,0.259,0.8735,0.0958,-15.2765,0.0526,95.2715,0.3475,0,3,1,4
"['latin', 'latin house', 'tropical']",Proyecto Uno,0.093613333,0.8545,303813.3333,0.771,0.000281467,0.069366667,-10.33516667,0.075316667,129.3618333,0.7485,52,7,1,12
['redneck'],Pruno,0.00454,0.867,219733,0.671,1.78E-06,0.096,-4.87,0.169,105.027,0.228,44,9,1,1
[],Prxxy,0.0764,0.685,150758,0.487,0.911,0.108,-16.895,0.0816,77.507,0.539,69,7,1,2
"['australian rock', 'dance rock', 'new romantic', 'new wave', 'synthpop']",Pseudo Echo,0.1307,0.6425,283928.5,0.805,0.0001752,0.309,-6.0975,0.0369,133.25,0.6995,34,9,1,4
[],Psi Com,4.59E-05,0.344,247640,0.906,0.000196,0.146,-5.169,0.048,160.57,0.608,26,0,1,1
"['acid house', 'art rock', 'british experimental', 'british industrial', 'dance rock', 'experimental', 'experimental rock', 'industrial', 'industrial rock', 'post-punk', 'uk post-punk']",Psychic TV,0.5052,0.5012,218079.2,0.42024,0.2991634,0.2065,-15.0296,0.05842,138.6692,0.5548,36.8,0,1,10
"['antiviral pop', 'comic', 'video game music']",Psycho,0.344,0.701,310560,0.467,0,0.0516,-13.573,0.0502,138.272,0.187,50,9,1,2
[],Psycho Motion,0.215,0.679,459581,0.511,0.226,0.0753,-8.965,0.0467,93.975,0.244,0,0,0,2
"['blackgaze', 'depressive black metal']",Psychonaut,0.000623,0.813,522353,0.329,0.57,0.0728,-12.632,0.0775,136.008,0.143,0,0,1,2
"['alternative metal', 'comic', 'comic metal', 'funk rock', 'nu metal']",Psychostick,0.00182,0.682,134560,0.657,0.011,0.626,-7.395,0.404,123.23,0.378,47,1,1,2
[],Psycoprata,0.2482,0.6942,187021.8,0.7854,1.69E-06,0.14542,-4.1164,0.3322,103.8494,0.8614,1,6,1,5
['glitch hop'],Psymbionic,9.47E-05,0.548,261401,0.731,0.0118,0.361,-6.287,0.0334,156.968,0.484,48,8,0,1
[],Pt. Amarnath,0.973,0.649666667,163464,0.237333333,0.00179,0.122933333,-7.353666667,0.174,83.43666667,0.684666667,0,3,1,3
[],Pt. Gobindram,0.981,0.602,208585,0.3,0.000297,0.249,-8.216,0.275,137.661,0.621,0,0,1,2
['marathi traditional'],Pt.Nagarkar,0.786,0.606,265040,0.529,4.81E-06,0.305,-11.529,0.108,144.459,0.816,0,4,1,2
"['new jack swing', 'r&b', 'urban contemporary']",Public Announcement,0.082676667,0.744666667,283040,0.495,4.04E-06,0.138016667,-8.929333333,0.046816667,111.7601667,0.45015,39.5,10,1,12
[],Public Domain,0.9935,0.43475,124492,0.08182,0.4475,0.1156,-20.85075,0.0431,111.03725,0.255625,0,0,0,4
"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop', 'rap']",Public Enemy,0.08654444,0.719416667,247452.0833,0.738983333,0.005629493,0.262926667,-11.64356667,0.25506,108.1806,0.626416667,39.03333333,11,1,60
"['alternative rock', 'art rock', 'dance rock', 'experimental', 'industrial', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",Public Image Ltd.,0.034821165,0.471285714,341153,0.703714286,0.193032368,0.265190476,-11.29604762,0.048280952,121.5912381,0.618619048,29.71428571,0,1,21
[],Pud Brown,0.679666667,0.628,184649.3333,0.477,0.5614,0.351566667,-12.357,0.057966667,124.0983333,0.696333333,4.333333333,6,1,3
"['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",Puddle Of Mudd,0.042247936,0.478,244618.1818,0.887181818,0,0.232854545,-4.080272727,0.0612,133.0624545,0.451272727,55.45454545,6,1,22
"['latin', 'latin jazz', 'salsa', 'salsa puertorriquena', 'tropical']",Puerto Rican Power,0.3335,0.6795,251253,0.8735,1.88E-06,0.035,-8.7545,0.04255,140.56,0.9185,64,5,0,4
"['bubblegrunge', 'chicago indie', 'indie garage rock', 'indie pop', 'indie rock']",Pulp,0.053324444,0.404888889,278164.4444,0.725666667,0.00221116,0.160144444,-8.041222222,0.045366667,127.5938889,0.373666667,54.77777778,7,1,18
"['alternative metal', 'nu metal']",Pulse Ultra,0.00054,0.277,234600,0.921,3.34E-06,0.121,-4.99,0.116,122.554,0.403,46,2,0,2
['underground rap'],Pumpkinhead,0.583,0.686,288667,0.631,0,0.329,-7.458,0.386,86.276,0.65,47,4,0,1
"['alternative metal', 'groove metal', 'nu metal']",Punch,0.339,0.466666667,241231.6667,0.632666667,0,0.151,-5.103666667,0.176266667,80.93666667,0.355666667,61,0,0,3
"['banjo', 'bluegrass', 'indie folk', 'mandolin', 'new americana', 'progressive bluegrass', 'stomp and holler']",Punch Brothers,0.711,0.6535,267933,0.336,0.051724,0.12045,-12.9015,0.0306,108.995,0.387,48,7,1,4
"['neon pop punk', 'pittsburgh rock', 'pop punk']",Punchline,0.069,0.926,257493,0.532,0,0.0619,-12.841,0.291,93.352,0.873,41,6,1,1
[],Punkin Machine,0.0071,0.975,338844,0.57,0.28,0.072,-10.604,0.0481,126.908,0.968,42,6,0,2
[],Punnamoyee Dasi,0.995666667,0.426333333,185435.3333,0.071633333,0.833666667,0.165,-15.98266667,0.087,76.77433333,0.441,0,4,1,6
"['bangla', 'rabindra sangeet']",Purba Dam,0.971,0.245,283821,0.239,0.00515,0.0798,-11.221,0.0302,85.634,0.335,0,8,1,2
"['classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",Pure Prairie League,0.40687125,0.4521875,232003.375,0.419,0.000741016,0.096625,-14.5991875,0.0380625,122.714625,0.525125,32.4375,9,1,32
"['art pop', 'canadian electropop', 'chillwave', 'edmonton indie', 'electropop', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop', 'vapor soul']",Puri,0.000554,0.899,111852,0.528,0.0101,0.105,-5.442,0.181,100.037,0.456,78,9,1,1
"['art pop', 'canadian electropop', 'chillwave', 'edmonton indie', 'electropop', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop', 'vapor soul']",Purity Ring,0.1588,0.6508,208608,0.753,0.002784336,0.2968,-5.8548,0.07468,138.8068,0.3034,52,5,1,10
[],Purnakumari Dasi,0.995666667,0.417666667,188448.6667,0.188333333,0.575666667,0.271,-11.77533333,0.051833333,131.1563333,0.427,0,4,1,6
[],Purnima Chatterjee,0.995,0.689,209746,0.211,0.593,0.143,-10.885,0.453,64.103,0.781,0,3,0,1
['bhajan'],Purshottam,0.989,0.367,193486,0.262,1.21E-05,0.452,-10.532,0.0818,176.206,0.42,0,7,0,2
"['canadian indie', 'canadian rock']",Pursuit Of Happiness,0.000492,0.582,269973,0.672,0.3,0.0839,-11.219,0.0336,135.795,0.81,41,9,1,2
[],Purushottam Upadhyay,0.971,0.281,193827,0.377,0.616,0.18,-12.106,0.0352,119.704,0.504,0,1,0,2
"['alternative metal', 'alternative rock', 'industrial metal', 'industrial rock', 'nu metal']",Puscifer,0.262355,0.593625,242736.5,0.63175,0.115267814,0.1414625,-7.587125,0.0709875,138.55425,0.4290375,47,4,0,16
"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.115513793,0.644965517,267407.6207,0.653448276,0.001466915,0.250627586,-5.445103448,0.246275862,121.4616552,0.459655172,57.5862069,6,0,29
['kawaii future bass'],Pusher,0.549,0.79,175266,0.939,0.218,0.636,-1.802,0.0571,102.044,0.403,58,6,0,1
[],Pushpa,0.994666667,0.638666667,191730,0.208333333,0.842,0.139333333,-12.48633333,0.1221,95.436,0.684333333,0,4,1,6
[],Pushpa Chopra,0.9915,0.793,185740,0.2785,0.0014319,0.1325,-11.375,0.06595,114.4495,0.9315,0,7,1,4
[],Pushpa Hans,0.9718,0.466,215759.2,0.291,0.201659966,0.3112,-13.5828,0.10426,129.9088,0.6746,0,6,1,10
[],Pushpavalli,0.995,0.752,163747,0.335,0.939,0.256,-9.678,0.0801,82.041,0.786,0,11,1,2
"['dance pop', 'girl group', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",Pussycat,0.3945,0.549,222843.25,0.555,0.00017395,0.177,-9.20275,0.028525,113.7615,0.5965,46.75,10,1,8
[],Putul Chatterjee,0.9835,0.4865,172842,0.352,0.462001205,0.403,-11.4385,0.2845,122.9975,0.8465,0,7,0,4
['indie garage rock'],Puzzle,0.0117,0.42,163515,0.544,0.803,0.166,-13.45,0.0465,90.092,0.59,60,7,1,2
[],Pyari,0.921,0.586,188953,0.356,2.03E-06,0.43,-9.497,0.119,125.268,0.883,0,7,1,2
"['athens indie', 'dance rock', 'funk rock', 'post-punk']",Pylon,0.051548,0.499625,236993.25,0.79575,0.5275775,0.0923375,-7.261125,0.0714,150.034375,0.524625,26,0,1,16
"['classical', 'late romantic era', 'russian romanticism']",Pyotr Ilyich Tchaikovsky,0.92425,0.281215,389215.275,0.17086055,0.75467385,0.1655265,-20.82144,0.041809,105.647315,0.222793,23.045,2,1,200
[],Pyotr Ilyich Tchalovsky,0.976,0.581,151760,0.228,0.974,0.609,-19.153,0.0349,141.666,0.526,43,4,0,1
[],Pál Kelemen,0.925,0.3765,133006.5,0.1185,0.2985,0.172,-19.75,0.0487,104.2075,0.422,43,7,1,2
[],Pánfilo de Narváez,0.995,0.573,93414,0.188,0.961,0.127,-21.371,0.0963,91.16,0.641,0,4,0,1
"['latin jazz', 'mambo', 'space age pop']",Pérez Prado,0.563522449,0.65244898,160457.7551,0.643918367,0.544256163,0.160306122,-9.308897959,0.095097959,127.0011633,0.754326531,19.14285714,5,1,49
"['classical piano', 'hungarian classical piano']",Péter Nagy,0.995,0.355,282813,0.0164,0.926,0.0986,-28.659,0.0396,67.946,0.0922,53,3,1,2
[],Péter Pálinkás,0.963,0.162,384120,0.134,0.875,0.0975,-17.593,0.0428,70.763,0.0953,45,4,1,1
['new romantic'],Q Lazzarus,0.0896,0.772,187720,0.409,0.252,0.0522,-15.061,0.0355,125.476,0.495,60,5,1,2
[],Q'65,0.148,0.573,201533,0.515,8.64E-05,0.174,-10.059,0.0447,131.24,0.778,30,4,1,2
['hi-nrg'],Q-Feel,0.117,0.752,398768,0.54,0.0179,0.0813,-14.671,0.0366,138.633,0.866,37,0,0,2
"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'queens hip hop']",Q-Tip,0.155257297,0.792189189,259262.7568,0.643405405,0.004949328,0.137767568,-6.881162162,0.240410811,98.09681081,0.691972973,47.51351351,11,1,37
"['classic rock', 'glam rock', 'rock']",QUE.,0.0362,0.943,199432,0.949,0,0.417,-4.22,0.222,110.984,0.701,52,1,1,2
[],Qadir Faridi,0.992,0.403,212332,0.201,0.938,0.109,-16.016,0.0477,75.048,0.66,0,8,1,2
[],Qadir Khan,0.278,0.744,309640,0.7,0.000155,0.068,-7.663,0.0376,144.043,0.866,59,2,1,2
[],Qatar Concert Choir,0.994,0.419,230910,0.114,0.96,0.0681,-18.409,0.0476,127.638,0.0661,0,5,0,1
[],Qnc,0.0128,0.922,245947,0.701,0.000822,0.0941,-6.679,0.0868,101.996,0.54,53,4,0,2
['miami bass'],Quad City DJ's,0.087433333,0.829666667,334924.3333,0.954666667,0.000171,0.345666667,-4.917666667,0.066466667,134.6896667,0.905666667,52.33333333,6,0,6
[],"Quad City DJ's, The 69 Boyz and K-Nock",1.37E-05,0.799,275667,0.823,0.0912,0.328,-8.918,0.0466,131.974,0.738,33,6,1,2
"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Quality Control,0.06398,0.878,197582.5,0.5669,0.00013703,0.1208,-6.2786,0.2448,117.358,0.4094,65.2,1,1,10
"['melodic rap', 'trap']",Quan,0.0817,0.674,263453,0.588,0,0.148,-6.428,0.303,82.025,0.219,45,7,1,2
"['melodic rap', 'trap']",Quando Rondo,0.3695,0.6225,204162.75,0.7055,0,0.151375,-6.134,0.351,124.827,0.56325,60.75,5,1,8
"['downtempo', 'electronica', 'funk', 'latin alternative', 'nu jazz', 'nu-cumbia', 'trip hop', 'world']",Quantic,0.03892,0.655,252353.1667,0.858333333,0.586045383,0.129166667,-8.071666667,0.054066667,126.4608333,0.662666667,45.16666667,5,1,6
[],Quarter Past One,0.000501,0.473,153787,0.85,6.89E-06,0.327,-4.309,0.0571,150.056,0.534,0,9,0,2
"['album rock', 'new wave pop', 'soft rock']",Quarterflash,0.107335,0.57375,237903.25,0.47275,4.01E-06,0.114275,-13.7815,0.049275,109.91225,0.5555,38.25,11,1,8
[],Quarterhead,0.0247,0.798,156960,0.828,2.55E-06,0.121,-5.36,0.193,124.962,0.6,77,2,1,1
[],Quarteto Almagro,0.825,0.442,246920,0.42,0.116,0.111,-4.436,0.0302,112.741,0.282,3,9,0,2
"['bossa nova', 'mpb']",Quarteto Em Cy,0.6435,0.5835,161267,0.5415,0.000111,0.404,-9.226,0.1256,122.9445,0.5085,41,4,1,4
"['bossa nova', 'samba-jazz']",Quarteto Jobim-Morelenbaum,0.776,0.781,156502,0.477,0.0346,0.0954,-9.463,0.0818,150.147,0.375,55,11,0,2
['swing italiano'],Quartetto Cetra,0.976,0.723,158227,0.4495,0.001085,0.08595,-12.2245,0.09245,116.7525,0.77,0.5,9,1,4
"['classical performance', ""quartetto d'archi"", 'string quartet']",Quartetto Italiano,0.829,0.504,585813,0.125,0.206,0.0925,-17.725,0.0394,134.771,0.564,0,10,1,2
[],Quartetto Stars con Orchestra Pippo Barzizza,0.968,0.3965,191493.5,0.255,0.463,0.3885,-22.198,0.0704,111.0395,0.4635,0.5,3,1,4
